participant_id,percentage,unitdur,correct,sum_correct,median_ncycle,median_rt
28,0.444,0.4,1,7,4.597327709197998,1.8389310836791992
28,0.444,0.7,0,0,10.691265719277519,7.483886003494263
28,0.444,0.7,1,5,11.43284865788051,8.002994060516357
28,0.444,1.0,0,0,5.174556016921997,5.174556016921997
28,0.444,1.0,1,1,8.893036127090454,8.893036127090454
28,0.556,0.4,1,14,8.749986290931702,3.4999945163726807
28,0.556,0.7,0,0,9.089778491428921,6.362844944000244
28,0.556,0.7,1,7,10.138511317116876,7.096957921981812
28,0.556,1.0,0,0,6.805134415626526,6.805134415626526
28,0.556,1.0,1,2,8.369556069374084,8.369556069374084
28,0.667,0.4,1,14,5.97766637802124,2.391066551208496
28,0.667,0.7,0,0,9.248854432787214,6.47419810295105
28,0.667,0.7,1,10,6.135116474969047,4.2945815324783325
28,0.667,1.0,0,0,5.7160351276397705,5.7160351276397705
28,0.667,1.0,1,8,8.549955606460571,8.549955606460571
28,0.778,0.4,1,14,5.093676149845123,2.0374704599380493
28,0.778,0.7,1,14,6.322089263371059,4.425462484359741
28,0.778,1.0,0,0,6.760068893432617,6.760068893432617
28,0.778,1.0,1,11,7.768953084945679,7.768953084945679
28,0.889,0.4,1,14,4.468601047992706,1.7874404191970825
28,0.889,0.7,1,14,5.087973560605731,3.5615814924240112
28,0.889,1.0,0,0,6.673021078109741,6.673021078109741
28,0.889,1.0,1,12,5.997995972633362,5.997995972633362
28,1.0,0.4,1,13,4.529932141304016,1.8119728565216064
28,1.0,0.7,1,13,3.9185987200055807,2.7430191040039062
28,1.0,1.0,1,12,4.724532961845398,4.724532961845398
29,0.0,0.4,0,0,19.430124759674072,7.772049903869629
29,0.0,0.4,1,106,11.30257099866867,4.521028399467468
29,0.0,0.7,0,0,9.688527243477958,6.78196907043457
29,0.0,0.7,1,104,6.7128150803702225,4.698970556259155
29,0.0,1.0,0,0,6.441987991333008,6.441987991333008
29,0.0,1.0,1,98,4.75500750541687,4.75500750541687
29,0.111,0.4,0,0,12.981193959712982,5.192477583885193
29,0.111,0.7,0,0,6.644328662327358,4.65103006362915
29,0.111,0.7,1,2,9.640723637172155,6.748506546020508
29,0.111,1.0,0,0,4.220024108886719,4.220024108886719
29,0.111,1.0,1,5,5.703613042831421,5.703613042831421
29,0.222,0.4,0,0,18.497482538223267,7.398993015289307
29,0.222,0.4,1,5,13.79769265651703,5.519077062606812
29,0.222,0.7,0,0,7.097228595188686,4.96806001663208
29,0.222,0.7,1,1,8.249900000435966,5.774930000305176
29,0.222,1.0,0,0,4.754908442497253,4.754908442497253
29,0.222,1.0,1,1,5.650960922241211,5.650960922241211
29,0.333,0.4,0,0,10.196268558502197,4.078507423400879
29,0.333,0.4,1,10,13.326344788074493,5.330537915229797
29,0.333,0.7,0,0,7.207150799887522,5.045005559921265
29,0.333,0.7,1,4,8.899258715765818,6.229481101036072
29,0.333,1.0,0,0,4.728509545326233,4.728509545326233
29,0.333,1.0,1,2,7.323022484779358,7.323022484779358
29,0.444,0.4,0,0,6.679964661598206,2.6719858646392822
29,0.444,0.4,1,13,8.767449855804443,3.5069799423217773
29,0.444,0.7,0,0,5.914324351719448,4.140027046203613
29,0.444,0.7,1,6,8.440682888031006,5.908478021621704
29,0.444,1.0,0,0,3.627016067504883,3.627016067504883
29,0.444,1.0,1,2,4.723081588745117,4.723081588745117
29,0.556,0.4,1,14,9.848743379116058,3.9394973516464233
29,0.556,0.7,0,0,5.575739996773857,3.903017997741699
29,0.556,0.7,1,7,7.995805399758476,5.597063779830933
29,0.556,1.0,0,0,4.892719984054565,4.892719984054565
29,0.556,1.0,1,4,8.442001461982727,8.442001461982727
29,0.667,0.4,1,14,6.466341316699982,2.5865365266799927
29,0.667,0.7,0,0,2.9406128610883444,2.058429002761841
29,0.667,0.7,1,12,6.305738006319318,4.414016604423523
29,0.667,1.0,0,0,3.569931983947754,3.569931983947754
29,0.667,1.0,1,8,5.338071584701538,5.338071584701538
29,0.778,0.4,1,14,4.677301347255707,1.8709205389022827
29,0.778,0.7,1,14,5.7707292693001895,4.039510488510132
29,0.778,1.0,0,0,3.5849809646606445,3.5849809646606445
29,0.778,1.0,1,10,5.562596559524536,5.562596559524536
29,0.889,0.4,1,14,4.318589866161346,1.7274359464645386
29,0.889,0.7,0,0,2.8815427848270962,2.0170799493789673
29,0.889,0.7,1,12,4.5700807230813165,3.1990565061569214
29,0.889,1.0,1,14,4.769882559776306,4.769882559776306
29,1.0,0.4,1,14,4.406348466873169,1.7625393867492676
29,1.0,0.7,0,0,6.222872734069824,4.356010913848877
29,1.0,0.7,1,11,4.585733073098319,3.2100131511688232
29,1.0,1.0,0,0,3.540104627609253,3.540104627609253
29,1.0,1.0,1,9,4.643996000289917,4.643996000289917
30,0.0,0.4,0,0,13.453928828239441,5.381571531295776
30,0.0,0.4,1,114,16.507425010204315,6.602970004081726
30,0.0,0.7,0,0,8.094367640359062,5.666057348251343
30,0.0,0.7,1,108,9.592219250542778,6.714553475379944
30,0.0,1.0,0,0,4.798128843307495,4.798128843307495
30,0.0,1.0,1,110,6.342569947242737,6.342569947242737
30,0.111,0.4,0,0,17.444896399974823,6.977958559989929
30,0.111,0.4,1,4,17.858812510967255,7.143525004386902
30,0.111,0.7,0,0,10.363608598709106,7.2545260190963745
30,0.111,0.7,1,2,9.028483629226686,6.319938540458679
30,0.111,1.0,0,0,6.557173013687134,6.557173013687134
30,0.111,1.0,1,2,7.975557565689087,7.975557565689087
30,0.222,0.4,0,0,14.464972615242004,5.785989046096802
30,0.222,0.4,1,5,8.567404747009277,3.426961898803711
30,0.222,0.7,0,0,8.890034130641393,6.223023891448975
30,0.222,0.7,1,5,10.042907169886998,7.030035018920898
30,0.222,1.0,0,0,6.851059913635254,6.851059913635254
30,0.222,1.0,1,2,3.4774399995803833,3.4774399995803833
30,0.333,0.4,0,0,17.87513256072998,7.150053024291992
30,0.333,0.4,1,9,9.060184955596924,3.6240739822387695
30,0.333,0.7,0,0,10.086567912782943,7.060597538948059
30,0.333,0.7,1,4,5.475924185344152,3.8331469297409058
30,0.333,1.0,0,0,5.666067123413086,5.666067123413086
30,0.333,1.0,1,3,7.0940101146698,7.0940101146698
30,0.444,0.4,0,0,18.864930272102356,7.545972108840942
30,0.444,0.4,1,11,5.84789514541626,2.339158058166504
30,0.444,0.7,0,0,12.028372968946185,8.419861078262329
30,0.444,0.7,1,5,5.275794097355435,3.693055868148804
30,0.444,1.0,0,0,6.168506026268005,6.168506026268005
30,0.444,1.0,1,1,10.53205108642578,10.53205108642578
30,0.556,0.4,1,14,7.521114945411682,3.008445978164673
30,0.556,0.7,0,0,9.785641261509486,6.849948883056641
30,0.556,0.7,1,10,5.60640641621181,3.9244844913482666
30,0.556,1.0,0,0,5.9520779848098755,5.9520779848098755
30,0.556,1.0,1,6,5.231462597846985,5.231462597846985
30,0.667,0.4,1,14,4.789836108684539,1.9159344434738157
30,0.667,0.7,1,14,4.67845014163426,3.274915099143982
30,0.667,1.0,0,0,8.08201003074646,8.08201003074646
30,0.667,1.0,1,11,7.408056020736694,7.408056020736694
30,0.778,0.4,1,14,4.90376889705658,1.9615075588226318
30,0.778,0.7,0,0,7.769982814788819,5.438987970352173
30,0.778,0.7,1,13,5.1242770467485705,3.586993932723999
30,0.778,1.0,0,0,5.008913993835449,5.008913993835449
30,0.778,1.0,1,11,5.645917177200317,5.645917177200317
30,0.889,0.4,1,14,4.08371865749359,1.6334874629974363
30,0.889,0.7,1,14,4.008527994155884,2.8059695959091187
30,0.889,1.0,0,0,4.761024951934815,4.761024951934815
30,0.889,1.0,1,13,3.877043008804321,3.877043008804321
30,1.0,0.4,1,13,3.900062441825867,1.560024976730347
30,1.0,0.7,1,13,3.5498915399823874,2.484924077987671
30,1.0,1.0,0,0,5.391844987869263,5.391844987869263
30,1.0,1.0,1,13,4.022884845733643,4.022884845733643
31,0.0,0.4,0,0,8.10742974281311,3.242971897125244
31,0.0,0.4,1,119,7.207457423210144,2.8829829692840576
31,0.0,0.7,0,0,3.750122615269253,2.625085830688477
31,0.0,0.7,1,117,4.3058759825570245,3.014113187789917
31,0.0,1.0,0,0,3.564974069595337,3.564974069595337
31,0.0,1.0,1,115,2.8970179557800293,2.8970179557800293
31,0.111,0.4,0,0,7.41261750459671,2.965047001838684
31,0.111,0.7,0,0,4.327139854431152,3.028997898101806
31,0.111,0.7,1,1,3.872672830309187,2.7108709812164307
31,0.111,1.0,0,0,3.0694609880447388,3.0694609880447388
31,0.222,0.4,0,0,8.701016306877136,3.4804065227508545
31,0.222,0.4,1,2,9.068635106086731,3.6274540424346924
31,0.222,0.7,0,0,4.621454136712211,3.2350178956985474
31,0.222,0.7,1,2,3.646215030125209,2.5523505210876465
31,0.222,1.0,0,0,2.9925836324691772,2.9925836324691772
31,0.222,1.0,1,2,3.686946988105774,3.686946988105774
31,0.333,0.4,0,0,6.9538626074790955,2.781545042991638
31,0.333,0.4,1,6,8.205202519893646,3.282081007957459
31,0.333,0.7,0,0,3.714429991585868,2.6001009941101074
31,0.333,0.7,1,5,4.798604420253209,3.359023094177246
31,0.333,1.0,0,0,3.1634970903396606,3.1634970903396606
31,0.444,0.4,0,0,5.767317414283752,2.306926965713501
31,0.444,0.4,1,9,6.660117506980896,2.6640470027923584
31,0.444,0.7,0,0,4.184284210205078,2.9289989471435547
31,0.444,0.7,1,3,3.435701302119664,2.4049909114837646
31,0.444,1.0,0,0,2.8925164937973022,2.8925164937973022
31,0.444,1.0,1,2,4.409477472305298,4.409477472305298
31,0.556,0.4,0,0,7.607397437095642,3.042958974838257
31,0.556,0.4,1,7,6.489957571029661,2.595983028411865
31,0.556,0.7,0,0,3.494252817971366,2.445976972579956
31,0.556,0.7,1,7,4.698571477617537,3.2890000343322754
31,0.556,1.0,0,0,2.760962963104248,2.760962963104248
31,0.556,1.0,1,3,4.747010946273804,4.747010946273804
31,0.667,0.4,0,0,5.146294832229614,2.0585179328918457
31,0.667,0.4,1,12,5.428859889507294,2.1715439558029175
31,0.667,0.7,0,0,3.8656170027596612,2.7059319019317627
31,0.667,0.7,1,9,3.959988525935582,2.7719919681549072
31,0.667,1.0,0,0,2.852025032043457,2.852025032043457
31,0.667,1.0,1,7,3.983114004135132,3.983114004135132
31,0.778,0.4,0,0,6.734939813613892,2.6939759254455566
31,0.778,0.4,1,13,4.242867827415465,1.6971471309661863
31,0.778,0.7,0,0,3.782191276550293,2.647533893585205
31,0.778,0.7,1,12,3.9692757810865134,2.778493046760559
31,0.778,1.0,0,0,2.483482599258423,2.483482599258423
31,0.778,1.0,1,8,3.000072479248047,3.000072479248047
31,0.889,0.4,1,14,4.460666477680206,1.7842665910720825
31,0.889,0.7,1,14,3.4886627537863597,2.4420639276504517
31,0.889,1.0,0,0,3.0335339307785034,3.0335339307785034
31,0.889,1.0,1,12,3.5495364665985107,3.5495364665985107
31,1.0,0.4,1,14,3.8936999440193176,1.557479977607727
31,1.0,0.7,0,0,3.4515585218157088,2.416090965270996
31,1.0,0.7,1,13,2.99576997756958,2.097038984298706
31,1.0,1.0,0,0,1.950231909751892,1.950231909751892
31,1.0,1.0,1,12,2.975298047065735,2.975298047065735
34,0.0,0.4,0,0,17.176732420921326,6.87069296836853
34,0.0,0.4,1,122,11.812419891357422,4.724967956542969
34,0.0,0.7,0,0,13.699897357395718,9.589928150177002
34,0.0,0.7,1,125,6.948379789079939,4.863865852355957
34,0.0,1.0,0,0,4.058258891105652,4.058258891105652
34,0.0,1.0,1,122,4.548548102378845,4.548548102378845
34,0.111,0.4,0,0,9.131374657154083,3.6525498628616333
34,0.111,0.4,1,2,21.156265139579773,8.46250605583191
34,0.111,0.7,0,0,7.880750553948539,5.516525387763977
34,0.111,1.0,0,0,5.211034893989563,5.211034893989563
34,0.222,0.4,0,0,13.902333676815033,5.560933470726013
34,0.222,0.4,1,2,16.56722515821457,6.626890063285828
34,0.222,0.7,0,0,6.76149572644915,4.733047008514404
34,0.222,1.0,0,0,4.8041698932647705,4.8041698932647705
34,0.222,1.0,1,1,3.982024908065796,3.982024908065796
34,0.333,0.4,0,0,11.646245121955872,4.658498048782349
34,0.333,0.4,1,4,17.444021105766296,6.9776084423065186
34,0.333,0.7,0,0,7.111272811889649,4.977890968322754
34,0.333,0.7,1,1,12.182887281690325,8.528021097183228
34,0.333,1.0,0,0,4.875802040100098,4.875802040100098
34,0.444,0.4,0,0,11.22224748134613,4.488898992538452
34,0.444,0.4,1,5,13.184932470321655,5.273972988128662
34,0.444,0.7,0,0,6.345734255654472,4.44201397895813
34,0.444,0.7,1,2,11.559866496494838,8.091906547546387
34,0.444,1.0,0,0,4.856899976730347,4.856899976730347
34,0.444,1.0,1,1,2.162022113800049,2.162022113800049
34,0.556,0.4,0,0,10.952464938163757,4.380985975265503
34,0.556,0.4,1,12,8.525087237358093,3.4100348949432373
34,0.556,0.7,0,0,6.9363949980054596,4.855476498603821
34,0.556,0.7,1,7,9.76259572165353,6.833817005157471
34,0.556,1.0,0,0,5.093481540679932,5.093481540679932
34,0.556,1.0,1,2,6.819581508636475,6.819581508636475
34,0.667,0.4,1,14,6.246212422847748,2.498484969139099
34,0.667,0.7,0,0,5.661417416163853,3.962992191314697
34,0.667,0.7,1,8,7.732273680823191,5.412591576576233
34,0.667,1.0,0,0,4.5534995794296265,4.5534995794296265
34,0.667,1.0,1,6,7.522433519363403,7.522433519363403
34,0.778,0.4,1,11,6.437485218048096,2.5749940872192383
34,0.778,0.7,0,0,5.3921280588422515,3.7744896411895756
34,0.778,0.7,1,9,7.189982959202358,5.03298807144165
34,0.778,1.0,0,0,4.757146835327148,4.757146835327148
34,0.778,1.0,1,4,7.197934865951538,7.197934865951538
34,0.889,0.4,1,11,6.0673874616622925,2.426954984664917
34,0.889,0.7,1,12,5.187933785574777,3.6315536499023438
34,0.889,1.0,0,0,3.748436689376831,3.748436689376831
34,0.889,1.0,1,10,6.276597499847412,6.276597499847412
34,1.0,0.4,1,11,5.332597494125366,2.1330389976501465
34,1.0,0.7,1,10,5.183600187301636,3.628520131111145
34,1.0,1.0,0,0,4.18800687789917,4.18800687789917
34,1.0,1.0,1,9,5.198025941848755,5.198025941848755
35,0.0,0.4,0,0,9.000287652015686,3.6001150608062744
35,0.0,0.4,1,79,8.387442827224731,3.3549771308898926
35,0.0,0.7,0,0,5.382914202553886,3.7680399417877197
35,0.0,0.7,1,84,4.507089853286743,3.15496289730072
35,0.0,1.0,0,0,3.8869998455047607,3.8869998455047607
35,0.0,1.0,1,89,3.287014961242676,3.287014961242676
35,0.111,0.4,0,0,9.687607884407043,3.8750431537628174
35,0.111,0.4,1,3,8.16709280014038,3.2668371200561523
35,0.111,0.7,0,0,5.649946587426323,3.9549626111984253
35,0.111,0.7,1,6,5.75230496270316,4.026613473892212
35,0.111,1.0,0,0,3.423511028289795,3.423511028289795
35,0.111,1.0,1,8,4.693082928657532,4.693082928657532
35,0.222,0.4,0,0,9.832599759101868,3.933039903640747
35,0.222,0.4,1,5,11.659802794456482,4.663921117782593
35,0.222,0.7,0,0,6.037101405007499,4.225970983505249
35,0.222,0.7,1,7,4.392622879573278,3.074836015701294
35,0.222,1.0,0,0,3.6056050062179565,3.6056050062179565
35,0.222,1.0,1,8,3.2450114488601685,3.2450114488601685
35,0.333,0.4,0,0,7.475034594535828,2.990013837814331
35,0.333,0.4,1,9,8.612882494926453,3.445152997970581
35,0.333,0.7,0,0,4.64853252683367,3.2539727687835693
35,0.333,0.7,1,9,6.282855783190047,4.397999048233032
35,0.333,1.0,0,0,3.061146974563598,3.061146974563598
35,0.333,1.0,1,7,3.9092819690704346,3.9092819690704346
35,0.444,0.4,0,0,6.90496027469635,2.76198410987854
35,0.444,0.4,1,11,7.9749345779418945,3.189973831176758
35,0.444,0.7,0,0,5.079278605324882,3.555495023727417
35,0.444,0.7,1,6,5.279935598373413,3.695954918861389
35,0.444,1.0,0,0,3.693010091781616,3.693010091781616
35,0.444,1.0,1,9,3.0989420413970947,3.0989420413970947
35,0.556,0.4,0,0,9.465082883834839,3.786033153533936
35,0.556,0.4,1,13,5.437870025634766,2.1751480102539062
35,0.556,0.7,0,0,11.555675779070175,8.088973045349121
35,0.556,0.7,1,13,4.901598521641323,3.431118965148926
35,0.556,1.0,0,0,3.161813497543335,3.161813497543335
35,0.556,1.0,1,12,3.5024415254592896,3.5024415254592896
35,0.667,0.4,1,14,3.873948752880096,1.5495795011520386
35,0.667,0.7,1,14,4.268078293119158,2.9876548051834106
35,0.667,1.0,0,0,3.020056962966919,3.020056962966919
35,0.667,1.0,1,11,3.678114891052246,3.678114891052246
35,0.778,0.4,1,14,4.085216522216797,1.6340866088867188
35,0.778,0.7,0,0,4.729791368756976,3.310853958129883
35,0.778,0.7,1,13,3.911411421639579,2.737987995147705
35,0.778,1.0,0,0,3.0618741512298584,3.0618741512298584
35,0.778,1.0,1,11,3.4030330181121826,3.4030330181121826
35,0.889,0.4,1,14,3.887522518634796,1.5550090074539185
35,0.889,0.7,1,14,3.7106800079345703,2.597476005554199
35,0.889,1.0,0,0,2.561937093734741,2.561937093734741
35,0.889,1.0,1,13,3.376951217651367,3.376951217651367
35,1.0,0.4,1,14,3.7935999035835266,1.5174399614334106
35,1.0,0.7,1,14,3.260680777685983,2.282476544380188
35,1.0,1.0,0,0,2.481908917427063,2.481908917427063
35,1.0,1.0,1,12,3.142999053001404,3.142999053001404
36,0.0,0.4,0,0,10.93626618385315,4.37450647354126
36,0.0,0.4,1,101,12.449777722358704,4.9799110889434814
36,0.0,0.7,0,0,5.466387953077044,3.8264715671539307
36,0.0,0.7,1,98,7.779393707002913,5.445575594902039
36,0.0,1.0,0,0,3.895034074783325,3.895034074783325
36,0.0,1.0,1,92,5.517106056213379,5.517106056213379
36,0.111,0.4,0,0,11.606316268444061,4.6425265073776245
36,0.111,0.4,1,2,17.917394936084747,7.166957974433899
36,0.111,0.7,0,0,6.868418625422887,4.8078930377960205
36,0.111,0.7,1,5,3.064335754939488,2.1450350284576416
36,0.111,1.0,0,0,4.720991849899292,4.720991849899292
36,0.111,1.0,1,1,9.053162097930908,9.053162097930908
36,0.222,0.4,0,0,14.333813786506653,5.733525514602661
36,0.222,0.4,1,6,6.481724977493286,2.5926899909973145
36,0.222,0.7,0,0,5.9199435370309015,4.143960475921631
36,0.222,0.7,1,4,6.50348424911499,4.552438974380493
36,0.222,1.0,0,0,5.809986114501953,5.809986114501953
36,0.222,1.0,1,5,2.462970018386841,2.462970018386841
36,0.333,0.4,0,0,13.372652530670166,5.349061012268066
36,0.333,0.4,1,6,10.281301438808441,4.1125205755233765
36,0.333,0.7,0,0,8.387892246246338,5.8715245723724365
36,0.333,0.7,1,4,9.293574946267265,6.505502462387085
36,0.333,1.0,0,0,5.298053979873657,5.298053979873657
36,0.333,1.0,1,5,3.839980840682984,3.839980840682984
36,0.444,0.4,0,0,19.517521262168884,7.807008504867554
36,0.444,0.4,1,10,7.59115606546402,3.036462426185608
36,0.444,0.7,0,0,11.530022961752756,8.071016073226929
36,0.444,0.7,1,6,5.7479635306767065,4.023574471473694
36,0.444,1.0,0,0,5.70900297164917,5.70900297164917
36,0.444,1.0,1,3,5.4210169315338135,5.4210169315338135
36,0.556,0.4,1,13,7.134875059127808,2.853950023651123
36,0.556,0.7,0,0,11.794297013963973,8.25600790977478
36,0.556,0.7,1,9,5.452847140175956,3.816992998123169
36,0.556,1.0,0,0,4.714992046356201,4.714992046356201
36,0.556,1.0,1,4,6.696436047554016,6.696436047554016
36,0.667,0.4,1,12,4.632682502269745,1.853073000907898
36,0.667,0.7,0,0,6.591257878712246,4.613880515098572
36,0.667,0.7,1,12,5.142124210085188,3.5994869470596313
36,0.667,1.0,0,0,2.9959983825683594,2.9959983825683594
36,0.667,1.0,1,6,6.07861053943634,6.07861053943634
36,0.778,0.4,1,13,3.8947999477386475,1.557919979095459
36,0.778,0.7,0,0,6.958534036363875,4.870973825454712
36,0.778,0.7,1,11,5.937161445617676,4.156013011932373
36,0.778,1.0,0,0,8.175912022590637,8.175912022590637
36,0.778,1.0,1,9,4.838993072509766,4.838993072509766
36,0.889,0.4,1,12,4.0262022614479065,1.6104809045791626
36,0.889,0.7,0,0,8.809865883418492,6.166906118392944
36,0.889,0.7,1,12,4.322844914027623,3.025991439819336
36,0.889,1.0,0,0,8.150150060653687,8.150150060653687
36,0.889,1.0,1,9,2.950982093811035,2.950982093811035
36,1.0,0.4,1,13,3.822460174560547,1.5289840698242188
36,1.0,0.7,0,0,4.648574420383999,3.254002094268799
36,1.0,0.7,1,11,3.722962992531913,2.606074094772339
36,1.0,1.0,0,0,4.57292103767395,4.57292103767395
36,1.0,1.0,1,11,4.335992097854614,4.335992097854614
